movie_id,cast_name,writer,producer,director
271110,"Chris Evans,Robert Downey Jr.,Scarlett Johansson,Sebastian Stan,Anthony Mackie,Don Cheadle,Jeremy Renner,Chadwick Boseman,Paul Bettany,Elizabeth Olsen,Paul Rudd,Emily VanCamp,Tom Holland,Frank Grillo,William Hurt,John Slattery,Kerry Condon,Martin Freeman,Marisa Tomei,John Kani,Hope Davis,Gene Farber,Florence Kasumba,Alfre Woodard,Jim Rash,Stan Lee,Joe Russo,Damion Poitier,Michael A. Cook,Laughton Parchment,Jackson Spidell,Yi Long,Heidi Moneymaker,Aaron Toney,Cale Schultz,Ann Russo,Cornell John,Joshua Peck,Brent McGee,Be Satrazemis,Blair Jasin,Oli Bigalke,Rafael Banasik,David de Vries,John Curran,Katie Amess,Austin Sanders,Brett Gentile,Matthew Anderson,Andrew Botchwey,Chase Bradfield,Ernest Charles,Hendricks Coates,Ethan Condon,Shen Dynes,Nathaniel Ellis,Jariah Ferguson,Evan Ffrench,Justin Freeman,Julian Grimes,Aaron Hayes,Austin Hooper,Amiri Jones,Myles Joseph,Stephen Lewis,Jacob Ludwick,Ashwin Mudaliar,Eli Ollinger,Parker Pape,Daniel Parada,Jonah Ruffin,Darryl Sampson,Cameron Sardone,Stanley Sellers,Miles Selles,Jacob Sung,Caden Wilkinson,Kim Scar,Beniamino Brogi,Silvina Buchbauer,Henry Amadi,Ugochukwu Ani,Michael Anthony Rogers,Umar Khan,David Brown,Guy Fernandez,Sophia Russo,Amelia Morck,Julianna Guill,Surely Alvelo,Brian Schaeffer,Kevin LaRosa Jr.,Al Cerullo,Ray Sahetapy",,Kevin Feige,"Anthony Russo,Joe Russo"
44833,"Taylor Kitsch,Rihanna,Brooklyn Decker,Tadanobu Asano,Liam Neeson,Gregory D. Gadson,Hamish Linklater,Jesse Plemons,John Tui,Jerry Ferrara,David Jensen,Peter Berg,Adam Godley,Rico McClinton,Joji Yoshida,Stephen Bishop,Austin Naulty,James Rawlings,Dustin J. Reno,Rick Hoffman,Gary Grubbs,Rami Malek,Peter MacNicol,Louis Lombardi,Jordan Kirkwood,Doug Penty,Carson Aune,Josh Pence,Lloyd Pitts,Michelle Arthur,Natalia Castellanos,Leni Ito,Jackie Johnson,Kerry Cahill,Norman Vincent McLafferty,Dante Jimenez,Daven Arce,Ralph Richardson,Biunca Love,Kyle Russell Clements,Yutaka Takeuchi,John A Weaver,Dane Justman,Drew Rausch,Bill Stinchcomb",,"Duncan Henderson,Scott Stuber,Brian Goldner,Peter Berg,Sarah Aubrey,Bennett Schneir",Peter Berg
135397,"Chris Pratt,Bryce Dallas Howard,Irrfan Khan,Nick Robinson,Ty Simpkins,Jake Johnson,Omar Sy,BD Wong,Judy Greer,Lauren Lapkus,Brian Tee,Katie McGrath,Andy Buckley,Eric Edelstein,Jimmy Fallon,James DuMont,Matt Burke,Anna Talakkottur,Colin Trevorrow,Courtney J. Clark,Kelly Washington,Matthew Cardarople,Chad Randall,Yvonne Angulo,Chloe Perrin,Erika Erica,Tiffany Forest",,"Frank Marshall,Patrick Crowley",Colin Trevorrow
37724,"Daniel Craig,Judi Dench,Javier Bardem,Ralph Fiennes,Naomie Harris,Albert Finney,Ben Whishaw,Rory Kinnear,Ola Rapace,Helen McCrory,Nicholas Woodeson,Bill Buckhurst,Elize du Toit,Ian Bonar,Tonia Sotiropoulou,Wolf Blitzer,Jo Cameron Brown,Peter Basham,Orion Lee,Yennis Cheung","John Logan,Robert Wade,Neal Purvis","Barbara Broccoli,Michael G. Wilson",Sam Mendes
558,"Tobey Maguire,Kirsten Dunst,James Franco,Alfred Molina,Rosemary Harris,Donna Murphy,J.K. Simmons,Daniel Gillies,Dylan Baker,Willem Dafoe,Mageina Tovah,Bruce Campbell,Stan Lee,Scott Spiegel,Joel McHale,Hal Sparks,Donnell Rawlings,Emily Deschanel,Elizabeth Banks,Daniel Dae Kim,Aasif Mandvi,Joey Diaz,Vanessa Ferlito,Joy Bryant,John Landis,Phil LaMarr,Gregg Edelman,Ted Raimi,Cliff Robertson,Elya Baskin,Bill Nunn,Brent Briscoe,Christine Estabrook,John Paxton,Joanne Baron,Peter McRobbie,Louis Lombardi,Marc John Jefferies,Reed Diamond,Brendan Patrick Connor,Dan Callahan,Susie Park,Brianna Brown,Tom Carey,Dan Hicks,Timothy Patrick Quill,Tony Campisi,Molly Cheek,Kelly Connell,Roshon Fegan,Taylor Gilbert,Timothy Jerome,Elyse Dinh,Bill E. Rogers,Anne Betancourt,Tricia Peters,Tim Storms,Bill Calvert,Peter Allas,Chloe Dykstra,Julia Max,Calvin Dean,Frank Bonsangue,Andre M. Johnson,Peter Cincotti,Peyton List,Spencer List,Troy Metcalf,Scott Ross,Bonnie Somerville,Wesley Volcy,Lou Volpe,David Boston,Garrett Warren,Michael Arthur,Cindy Cheung",,"Laura Ziskin,Avi Arad,Lorne Orleans",Sam Raimi
68721,"Robert Downey Jr.,Gwyneth Paltrow,Don Cheadle,Guy Pearce,Rebecca Hall,Jon Favreau,Ben Kingsley,James Badge Dale,Stephanie Szostak,Paul Bettany,William Sadler,Dale Dickey,Ty Simpkins,Miguel Ferrer,Shaun Toub,Matthew Sterling Nye,Pat Kiernan,Josh Elliott,Megan Henderson,Thomas Roberts,Bill Maher,Joan Rivers,George Kotsiopoulos,Noah Visconti,Ashley Hamilton,Brooke Jayne Taylor,Kim Dean,Glenn Foster,Anthony Reynolds,Kendrick Cross,Tom Clark,Brian Schaeffer,John Eddins,Spencer Garrett,Rockey Dickey Jr.,Drew Michael Hershner,Sarah Burkhardt,Jan Broberg,Andrew Lauer,Nate Bynum,Andrew Lander,Tom Virtue,Roy McCrerey,Serdar Kalsin,Demetrois Hodges,Bobby Tisdale,Yvonne Zima,Stan Lee,Adam Pally,James Rackley,Cullen Moss,Jake Dewitt,Rebecca Mader,Kevin Arnold,Juan C. Bofill,David Buglione,Adam Lytle,Phil Ortiz,Gwendalyn Barker,Steve Wilder,Luciana Faulhaber,Karina Florez,Mike Massa,Mark Kubr,Naomi Parshin,Aurelia Riley,Johanna Yunda,Wesley Thompson,Jenna Ortega,T. C. Anyachonkeya,Chad Kurtz,Cal Johnson,Corey Hawkins,Linden Ashby,Sarah Farooqui,Sala Baker,Kial Butler,Nick Brandon,Dan Brown,Fernando Chien,Ilram Choi,Brycen Counts,Kiante Elam,Dane Farwell,Mark Fichera,Colin Follenweider,Aja Frary,Mark Ginther,Adrian Gonzalez,Dennis Keiffer,Samuel Le,Tara Macken,William Morts,Jade Quon,J. C. Robaina,Markos Rounthwaite,Philip J Silvera,Brian Simpson,Mark Aaron Wagner,Chris Gethard,Nick W. Nicholson,Mark Ruffalo,Bridger Zadina",,Kevin Feige,Shane Black
12155,"Mia Wasikowska,Johnny Depp,Anne Hathaway,Helena Bonham Carter,Crispin Glover,Marton Csokas,Lindsay Duncan,Matt Lucas,Geraldine James,Leo Bill,Frances de la Tour,Michael Sheen,Alan Rickman,Christopher Lee,Stephen Fry,Timothy Spall,Paul Whitehouse,Barbara Windsor,Michael Gough,Imelda Staunton,Eleanor Tomlinson,Jemma Powell,Eleanor Gecks,Rebecca Crookshank,Holly Hawkins,Lucy Davenport,Joel Swetow,Jessica Oyelowo,Ethan Cohn,Chris Grabher,Bonnie Parker,Simone Sault,Dale Mercer,Cortney Palm",,"Jennifer Todd,Suzanne Todd,Richard D. Zanuck,Katterli Frauenfelder,Joe Roth,Derek Frey,Tom C. Peitzman",Tim Burton
36668,"Hugh Jackman,Halle Berry,Ian McKellen,Patrick Stewart,Famke Janssen,Anna Paquin,Kelsey Grammer,Shawn Ashmore,Aaron Stanford,Ellen Page,Rebecca Romijn,James Marsden,Vinnie Jones,Ben Foster,Daniel Cudmore,Dania Ramirez,Cameron Bright,Ken Leung,Eric Dane,Omahyra Mota,Kea Wong,Shauna Kain,Michael Murphy,Shohreh Aghdashloo,Josef Sommer,Bill Duke,Haley Ramm,Cayden Boyd,Stan Lee,Alex Ferris,Olivia Williams",,"Ralph Winter,Lauren Shuler Donner,Avi Arad",Brett Ratner
62211,"Billy Crystal,John Goodman,Steve Buscemi,Helen Mirren,Noah Johnston,Peter Sohn,Joel Murray,Sean Hayes,Dave Foley,Charlie Day,Alfred Molina,Tyler Labine,Nathan Fillion,Aubrey Plaza,Bobby Moynihan,Julia Sweeney,Bonnie Hunt,John Krasinski,Bill Hader,Beth Behrs,Bob Peterson,John Ratzenberger,Frank Oz,Ava Acres",,Kori Rae,Dan Scanlon
8373,"Shia LaBeouf,Megan Fox,Josh Duhamel,Rainn Wilson,Tyrese Gibson,John Turturro,Kevin Dunn,Julie White,Isabel Lucas,Glenn Morshower,Hugo Weaving,Marc Evan Jackson,Peter Cullen,Arnold Chun,Katie Lowes,Mark Ryan,Reno Wilson,Jess Harnell,Robert Foxworth,Grey Griffin,Tony Todd,Charlie Adler,Frank Welker,Tom Kenny,Calvin Wimmer,John Di Crosta,Michael York,Kevin Michael Richardson,Robin Atkin Downes,John Eric Bentley,America Olivo,Michael Papajohn,Andrew Howard,Matthew Marsden,Deep Roy",,"Don Murphy,Ian Bryce,Lorenzo di Bonaventura,Tom DeSanto",Michael Bay
91314,"Mark Wahlberg,Stanley Tucci,Kelsey Grammer,Nicola Peltz,Jack Reynor,Titus Welliver,Sophia Myles,Li Bingbing,T.J. Miller,James Bachman,Thomas Lennon,Greg Anderson,Melanie Specht,Victoria Summer,Han Geng,Edward T. Welburn,Kevin Covais,Peter Cullen,Frank Welker,John Goodman,Ken Watanabe,Robert Foxworth,John DiMaggio,Miguel Ferrer,Mark Ryan,Reno Wilson,Jeffrey Combs,Mark Rolston,Charles Parnell,Erika Fong,David Midthunder,Glenn Keogh,Richard Gallion,Kassem Gharaibeh,Richard Riehle,Tyrone Smith,Abigail Klein,Candice Zhao,Cleo King,Patrick Bristow,Michael Wong",,"Don Murphy,Ian Bryce,Lorenzo di Bonaventura,Tom DeSanto",Michael Bay
68728,"James Franco,Mila Kunis,Rachel Weisz,Michelle Williams,Zach Braff,Bill Cobbs,Joey King,Tony Cox,Stephen R. Hart,Abigail Spencer,Bruce Campbell,Ted Raimi,Tim Holmes,Toni Wynne,Rob Crites,William Dick,Gene Jones,John Lord Booth III,Suzanne Keilly,Shannon Murray,Ralph Lister,John Manfredi,Robert Stromberg,Channing Pierce,Brian Searle,Russell Bobbitt,Julie Gershenson,Dan Nelson,T.J. Jagodowski,John Paxton,Melissa Exelberth,Steve Forbes,Arnold Agee,Deborah Puette,Julius Kline III,Theresa Tilly,Betsy Baker,Ellen Sandweiss,Bella Shepard,Sasha Kida Reynolds,Victoria Lurz,Dashiell Raimi,Oliver Raimi,Brandon Hamilton,Stevie Lee,Danielle Ragland,Bart McCarthy,Timothy Patrick Quill,Bill E. Rogers,Dan Hicks,Mia Serafino,Lanika Wise,Mikayla Bouchard,Emma Raimi,Jayne Violassi,Jay Schwalm,Wendy Cutler,James Bird,Kenneth D. Ciszewski,Chester F. Guilmet,Robert Buck,Jim Moll,Bernie Allemon,Chidi Ajufo,Talia Akiva,AnnMarie Arcuri,Blake Arnold,Apollo Bacala,Kelly Bacon,Barb Baker,Ron Baratono,Cameron Barnett,Robert T. Barrett,Kevin Wayne Berger,Eric Brakke,Wayne Brinston,Colin Bryant,Ron Causey ,Grady Chambless,Lee Christian,Justin Chrzanowski,Will Clarke,Michael Clossin,Zachary Robert Craft,Zac Cunningham,Michael Dault,Omar Diop,Chase Edwards,Summer Edwards,Neil Ellice,Courtney English,John C. Epperson,Mike Estes,Vi Faulkner,Jessee Foudray,Carly Francavilla,Logan Fry,Nesti Gee,Derrick Gilliam,Jacob Godzak,John D. Green Sr.,Ryan Groves,Brice Harris,Nate Hatton,Niki Haze,Ron Heisler,Hans Ihlenfeldt,Alexander Christopher Jones,Dennis Kleinsmith,Doug Kolbicz,Bryan Lee,Kef Lee,Vong Lee,Amanda Lewan,Anna Li,Linda Linsley,Hannah Madigan,Davy J. Marr,Johnny Mara,Rebecca Mccarthy,Julia Metas,Bob Jay Mills,Reza Mir,Lori Mulligan,Jessica Nichole,Fionna Noori,Oz Noori,Heather Park,Jessica Petrik,Sage Porter,Gene Richards,Lukas Ridge,Nicholas Ritz,Ari Rufino,Anthony J. Sacco,Keith Schloemp,David Schwager,Ashley Siloac,Nikki Smith,Paul J. Spear,Rachel Steele,Amy Sutherland,Eric Adam Swenson,Stephen Tako,Kevin Thompson,Lauren Tischler,Francisca Viudes,David Waldman,Filip Watermann,Michael O. Watkins,Matt Weinglass,Alaina Whitney,Jake Williams,Otis Winston",,Joe Roth,Sam Raimi
102382,"Andrew Garfield,Emma Stone,Jamie Foxx,Dane DeHaan,Campbell Scott,Embeth Davidtz,Colm Feore,Paul Giamatti,Sally Field,Max Charles,Felicity Jones,Marton Csokas,Chris Cooper,B. J. Novak,Denis Leary,Kari Coleman,Charlie DePew,Skyler Gisondo,Jacob Rodier,Stan Lee,Michael Massee,Aidy Bryant,J.D. Walsh,Louis Cancelmi,Sarah Gadon,Frank Deal,Martin Sheen,Mark Doherty,Jorge Vega,Bill Heck,Teddy Coluca,Helen Stern,Cal McCrystal,Anslem Richardson,James Colby,Robert Newman,Adrian Martinez,Thaddeus Phillips,James McCauley,Rachael McOwen,David Shabtai,Greg Connolly ,Tug Coker,Jabari Gray,Jamie Lynn Concepcion,Pat Kiernan,Jessica Abo,Clem Cheung,Dusan Hyska,Andrei Runtso,Brennan Taylor,Slate Holmgren,Salvatore L. Rossi,Drew Beasley,Matthew Tronieri,Dario Barosso,Paul Urcioli,David Shih,Daniel Gerroll,Brian McElhaney,Jonathan Braylock,Steven Hauck,Jessica Shea Alverson,Peter Tzotchev,Timothy Adams",,"Avi Arad,Matt Tolmach",Marc Webb
20526,"Garrett Hedlund,Jeff Bridges,Olivia Wilde,Bruce Boxleitner,Yaya DaCosta,Serinda Swan,Beau Garrett,Elizabeth Mathis,James Frain,Amy Esterle,Brandon Jay McLaren,Michael Sheen,Owen Best,Michael Teigen,Daft Punk,Ron Selmour,Conrad Coates,Kis Yurij,Cillian Murphy,Aaron Toney,Darren Dolynski,Catherine Lough Haggquist,Shaw Madson",,"Steven Lisberger,Jeffrey Silver,Sean Bailey",Joseph Kosinski
49013,"Owen Wilson,Larry the Cable Guy,Michael Caine,Emily Mortimer,John Turturro,Eddie Izzard,Thomas Kretschmann,Joe Mantegna,Peter Jacobson,Bruce Campbell,Tony Shalhoub,Darrell Waltrip,Guido Quaroni,Brent Musburger,Jason Isaacs,David Hobbs,Stanley Townsend,Lloyd Sherr,Paul Dooley,Michel Michelis,Sig Hansen,Franco Nero,Vanessa Redgrave,Bonnie Hunt,Cheech Marin,Jenifer Lewis,Michael Wallis,Katherine Helmond,John Ratzenberger,Jeff Garlin,Patrick Walker,Lewis Hamilton,Velibor Topic,John Mainieri,Brad Lewis,Richard Kind,Edie McClurg,Teresa Gallagher,Jeff Gordon,John Lasseter,Mark Winterbottom,Fernando Alonso,Vitaly Petrov,Jan Nilsson,Memo Rojas,Jacques Villeneuve,Sebastian Vettel",,Denise Ream,"John Lasseter,Brad Lewis"
44912,"Ryan Reynolds,Blake Lively,Peter Sarsgaard,Tim Robbins,Mark Strong,Temuera Morrison,Jenna Craig,Jon Tenney,Mike Doyle,NicK Jandl,Dylan James,Leanne Cochran,Angela Bassett,Taika Waititi,Michael Clarke Duncan,Geoffrey Rush,Clancy Brown,Deke Anderson,Gattlin Griffith,Tiffany Morgan,Amy Carlson,Laura Cayouette,Dorian Kingi",,"Donald De Line,Greg Berlanti,Geoff Johns",Martin Campbell
10193,"Tom Hanks,Tim Allen,Ned Beatty,Joan Cusack,Michael Keaton,Whoopi Goldberg,Bonnie Hunt,Wallace Shawn,John Ratzenberger,Don Rickles,Estelle Harris,John Morris,Jodi Benson,Emily Hahn,Laurie Metcalf,Blake Clark,Teddy Newton,Kristen Schaal,R. Lee Ermey,Bud Luckey,Beatrice Miller,Timothy Dalton,Lori Alan,Jeff Garlin,John Cygan,Jeff Pidgeon,Jack Angel,Jan Rabson,Richard Kind,Erik von Detten,Jack Willis,Carlos Alazraqui,Teresa Ganzel,Jess Harnell,Danny Mann,Mickie McGowan,Laraine Newman,Bob Peterson,Jerome Ranft,Lee Unkrich,Colette Whitaker,Sherry Lynn,Jim Ward,Frank Welker",,"John Lasseter,Darla K. Anderson",Lee Unkrich
534,"Christian Bale,Sam Worthington,Anton Yelchin,Moon Bloodgood,Bryce Dallas Howard,Helena Bonham Carter,Common,Roland Kickinger,Michael Ironside,Jane Alexander,Chris Browning,Chris Ashworth,Jadagrace,David Midthunder,Arnold Schwarzenegger","John D. Brancato,Michael Ferris","Moritz Borman,Jeffrey Silver,Derek Anderson,Victor Kubicek",McG
168259,"Vin Diesel,Paul Walker,Dwayne Johnson,Michelle Rodriguez,Tyrese Gibson,Ludacris,Jordana Brewster,Djimon Hounsou,Tony Jaa,Ronda Rousey,Nathalie Emmanuel,Kurt Russell,Jason Statham,Sung Kang,Gal Gadot,Lucas Black,Elsa Pataky,Noel Gugliemi,John Brotherton,Luke Evans,Ali Fazal,Miller Kimsey,Charlie Kimsey,Eden Estrella,Gentry White,Iggy Azalea,Jon Lee Brody,Levy Tran,Anna Colwell,Viktor Hernandez,Steve Coulter,Robert Pralgo,Antwan Mills,J.J. Phillips,Jorge Ferragut,Sara Sohn,Benjamin Blankenship,D.J. Hapa,Brian Mahoney,Brittney Alger,Romeo Santos,Jocelin Donahue,Stephanie Langston,Nathalie Kelley,Shad Moss,Don Omar,Klement Tinaj,Caleb Walker,Cody Walker",Chris Morgan,"Michael Fottrell,Neal H. Moritz,Vin Diesel,Brandon Birtell",James Wan
72190,"Brad Pitt,Mireille Enos,Abigail Hargrove,Sterling Jerins,James Badge Dale,Elyes Gabel,David Andrews,Daniella Kertesz,Ludi Boeken,Fana Mokoena,Fabrizio Zacharee Guido,David Morse,Matthew Fox,Peter Capaldi,Moritz Bleibtreu,Ruth Negga,Pierfrancesco Favino,Konstantin Khabenskiy,Troy Glasgow,Nick Bartlett,Ann Ogbomo",,"Brad Pitt,Ian Bryce,Dede Gardner,Jeremy Kleiner",Marc Forster
127585,"Hugh Jackman,James McAvoy,Michael Fassbender,Jennifer Lawrence,Halle Berry,Anna Paquin,Ellen Page,Peter Dinklage,Ian McKellen,Patrick Stewart,Nicholas Hoult,Kelsey Grammer,Shawn Ashmore,Omar Sy,Evan Peters,Josh Helman,Daniel Cudmore,Fan Bingbing,Adan Canto,Booboo Stewart,Famke Janssen,James Marsden,Lucas Till,Evan Jonigkeit,Len Wein,Chris Claremont,Michael Lerner,Gregg Lowe,Mark Camacho,Bryan Singer,Brendan Pedder,Harry Standjofski,Mike Dopud,Andreas Apergis,Robert Montcalm,Alex Ivanovici,Zabryna Guevara,Zehra Leverman,Angela Galuppo,Victor Cornfoot,Brent Skagford,Kyle Gatehouse,Taris Tyler,Darryl Scheelar,Johnny Tran,Gregory Hlady,Julian Casey,Robert Crooks,Matt Cooke,Tim Post,Jason Deline,Karine Vanasse,Pierre LeBlanc,Jude Beny,Arthur Holden,Sean Curley,Susanna Fournier,Andrew Peplowski,Neil Napier,Mizinga Mwinga,Jimmy Chan",,"Lauren Shuler Donner,Bryan Singer,Simon Kinberg,Hutch Parker",Bryan Singer
54138,"Chris Pine,Zachary Quinto,Zoe Saldana,Karl Urban,Simon Pegg,John Cho,Benedict Cumberbatch,Anton Yelchin,Bruce Greenwood,Peter Weller,Alice Eve,Noel Clarke,Nazneen Contractor,Amanda Foreman,Aisha Hinds,Joseph Gatt,Sean Blakemore,Nick E. Tarabay,Beau Billingslea,Deep Roy,Chris Hemsworth,Jack Laufer,Katie Cockrell,Kellie Cockrell,Jennifer Morrison,Leonard Nimoy,Kimberly Arland,Jonathan Dixon,Jeremy Raymond,Jay Scully,Tony Guma,Anjini Taneja Azhar,Jason Matthew Smith,Seth Ayott,Marco Sanchez,Lee Reherman,Scott Lawrence,Usman Ally,Nolan North,James Hiroyuki Liao,Rob Moran,Akiva Goldsman,Gianna Simone,Rene Rosado,Berit Francis,Benjamin P. Binswanger,Christopher Doohan,Andy Demetrio,Jacquelynn King,Long Tran,Ningning Deng,Jodi Johnston,Colleen Harris,Jeff Chase,Heather Langenkamp,Melissa Paulo,Monisola Akiwowo,Paul K. Daniel,Drew Grey,David C. Waite,Douglas Weng,Charlie Haugk,Max Chernov,Marc Primiani,Jesper Inglis,Jacob Rhodes,Kentucky Rhodes,Anthony Wilson,Eric Greitens,Melissa Steinman,Adam McCann,Jon Orvasky,Gerald W. Abrams,James McGrath,Brian T. Delaney,Arlen Escarpeta,Joe Moses,Kevin Michael Richardson,David Sobolov,Matthew Wood,Fred Tatasciore,Kiff VandenHeuvel,Audrey Wasilewski,Bill Hader,Tom Archdeacon,Jon Lee Brody,Britanni Johnson,Hiram A. Murray,Chris Gardner,Julianne Buescher,Joe Hanna,David Acord,Ellie Newlands,Candice Renee,Emily Towers,Gina Hirsch",,"J.J. Abrams,Alex Kurtzman,Roberto Orci,Bryan Burk,Damon Lindelof",J.J. Abrams
81005,"Nicholas Hoult,Eleanor Tomlinson,Ewan McGregor,Stanley Tucci,Ian McShane,Eddie Marsan,Ewen Bremner,Warwick Davis,Bill Nighy,Ralph Brown,Andrew Brooke,Ben Daniels,Daniel Lapaine,Duncan JC Mais ,Santi Scinelli ,Caroline Hayes,Angus Barnett,Alex MacQueen,Tandi Wright,Lee Boardman,Christopher Fairbank,Cornell John",,David Dobkin,Bryan Singer
64682,"Leonardo DiCaprio,Tobey Maguire,Carey Mulligan,Joel Edgerton,Elizabeth Debicki,Isla Fisher,Jason Clarke,Amitabh Bachchan,Callan McAuliffe,Adelaide Clemens,Steve Bisley,Richard Carter,Vince Colosimo,Max Cullen,Mal Day,Charlize Skinner,Brendan Maclean,Kate Mulvany,Kahlia Greksa,Garrett William Fountain,David Furlong,Daniel Gill,Iota,Barry Otto,Ben McIvor,Brian Rooney,Gemma Ward,Goran D. Kleut,Denning Isles,Ryan Cooper",,"Baz Luhrmann,Catherine Martin,Catherine Knapman,Lucy Fisher",Baz Luhrmann
9543,"Jake Gyllenhaal,Gemma Arterton,Ben Kingsley,Alfred Molina,Steve Toussaint,Toby Kebbell,Richard Coyle,Ronald Pickup,Reece Ritchie,Claudio Pacifico,Thomas DuPont,Farzana Dua Elahe",,Jerry Bruckheimer,Mike Newell
68726,"Idris Elba,Charlie Hunnam,Charlie Day,Ron Perlman,Burn Gorman,Rinko Kikuchi,Max Martini,Robert Maillet,Robert Kazinsky,Larry Joe Campbell,Brad William Henke,Clifton Collins Jr,Diego Klattenhoff,Santiago Segura,Jane Watson,Heather Doerksen,Joshua Peace,Mana Ashida,Joe Pingue,Milton Barnes,Brian Frank,Ellen McLain,David Fox,Jake Goodman,Robin Thomas,Julian Barnes,Sebastian Pigott,Victoria Marie,J.C. Kenny,Robert Morse,Mike Chute,Duncan McLeod,Louis Paquette,Matthew G. Taylor,Frank Nakashima,Terry Belleville,Farzad Sadrian,Mishu Vellani,Clive Walton,Peter Kosaka,Yiren Stark",,"Guillermo del Toro,Jon Jashni,Mary Parent,Thomas Tull",Guillermo del Toro
38356,"Shia LaBeouf,John Malkovich,Ken Jeong,Frances McDormand,Josh Duhamel,Tyrese Gibson,Hugo Weaving,Leonard Nimoy,John Turturro,Patrick Dempsey,Alan Tudyk,Peter Cullen,Glenn Morshower,Charlie Adler,Robert Foxworth,James Remar,Frank Welker,Jess Harnell,Tom Kenny,Reno Wilson,Ron Bottitta,Scott Krinsky,John DiMaggio,Julie White,Kevin Dunn,Keith Szarabajka,George Coe,Derek Miller,Katherine Sigismund,David Hill,Andrew Daly,Lester Speight,Buzz Aldrin,Mark Ryan,Francesco Quinn,Frank Welker,Stephen Monroe Taylor",,"Don Murphy,Ian Bryce,Lorenzo di Bonaventura,Kenny Bates,Tom DeSanto",Michael Bay
217,"Harrison Ford,Cate Blanchett,Shia LaBeouf,Ray Winstone,Karen Allen,John Hurt,Jim Broadbent,Andrew Divoff,Igor Jijikine,Pavel Lychnikoff,Alan Dale,Dimitri Diatchenko,Ilia Volok,Emmanuel Todorov,Venya Manzyuk,Joel Stoffer,Neil Flynn,V.J. Foster,Chet Hanks,Brian Knutson,Dean Grimes,Sasha Spielberg,Nicole Luther,Sophia Stewart,Chris Todd,Dennis Nusbaum,T. Ryan Mooney,Audi Resendez,Helena Barrett,Carlos Linares,Gustavo Hernandez,Maria Luisa Minelli,Nito Larioza,Jon Valera,Kevin Collins,Robert Baker,Steven A. Miller",,Frank Marshall,Steven Spielberg
105864,"Raymond Ochoa,Jack Bright,Jeffrey Wright,Frances McDormand,Ryan Teeple,Jack McGraw,Marcus Scribner,Peter Sohn,Steve Zahn,Mandy Freund,Steven Clay Hunter,A.J. Buckley,Anna Paquin,Sam Elliott,David Boat,Carrie Paff,Calum Grant,John Ratzenberger",,"John Lasseter,Denise Ream",Peter Sohn
62177,"Kelly Macdonald,Julie Walters,Billy Connolly,Emma Thompson,Kevin McKidd,Craig Ferguson,Robbie Coltrane,Peigi Barker,Steven Cree,Steve Purcell,Patrick Doyle,John Ratzenberger,Sally Kinghorn,Eilidh Fraser",,Katherine Sarafian,"Brenda Chapman,Mark Andrews,Steve Purcell"
188927,"Chris Pine,Zachary Quinto,Karl Urban,Simon Pegg,Zoe Saldana,John Cho,Anton Yelchin,Sofia Boutella,Idris Elba,Joe Taslim,Lydia Wilson,Sara Forsberg,Deep Roy,Melissa Roxburgh,Shohreh Aghdashloo,Greg Grunberg,Danny Pudi,Kim Kold,Anita Brown,Doug Jung,Dan Payne,Shea Whigham,Jeff Bezos,Fiona Vroom,Priya Rajaratnam,Adam DiMarco,Roxanne Fernandes,Fraser Aitcheson,Matthew MacCaull,Emy Aneke,Jennifer Cheon,Jarod Joseph,Jeremy Raymond",,"J.J. Abrams,Roberto Orci,Bryan Burk,Justin Lin",Justin Lin
10681,"Ben Burtt,Elissa Knight,Jeff Garlin,Fred Willard,John Ratzenberger,Kathy Najimy,Teresa Ganzel,Laraine Newman,MacInTalk,Teddy Newton,Bob Bergen,John Cygan,Pete Docter,Paul Eiding,Donald Fullilove,Jess Harnell,Sherry Lynn,Mickie McGowan,Lori Alan,Colette Whitaker,Jan Rabson,Jeff Pidgeon,Lori Richardson,Andrew Stanton,Jim Ward,Kim Kopf,Angus MacLane,Garrett Palmer,Sigourney Weaver",,"Jim Morris,Lindsey Collins",Andrew Stanton
5174,"Chris Tucker,Jackie Chan,Hiroyuki Sanada,Max von Sydow,Yvan Attal,Roman Polanski,Zhang Jingchu,Philip Baker Hall,Sarah Shahi,Youki Kudoh,Tzi Ma,Dana Ivey,Henry O,Mia Tyler,Michael Chow,Kentaro,Ann Christine",,"Roger Birnbaum,Jonathan Glickman,Arthur M. Sarkissian,Jay Stern",Brett Ratner
